22-05-2024 18:02:43.157 [restartedMain] INFO  -c.S.BookReview.BookReviewApplication - Starting BookReviewApplication using Java 22.0.1 with PID 36559 (/home/nikhil/IIITB/SEM2/SPE/Major project/GIT/SPE-Major-Project/SpringBackend/target/classes started by nikhil in /home/nikhil/IIITB/SEM2/SPE/Major project/GIT/SPE-Major-Project/SpringBackend)
22-05-2024 18:18:06.139 [restartedMain] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 3 ms. Found 3 JPA repository interfaces.
22-05-2024 18:18:06.172 [restartedMain] INFO  -o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9090"]
22-05-2024 18:18:06.172 [restartedMain] INFO  -o.a.catalina.core.StandardService - Starting service [Tomcat]
22-05-2024 18:18:06.172 [restartedMain] INFO  -o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
22-05-2024 18:18:06.175 [restartedMain] INFO  -o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
22-05-2024 18:18:06.190 [restartedMain] INFO  -o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
22-05-2024 18:18:06.191 [restartedMain] INFO  -o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
22-05-2024 18:18:06.192 [restartedMain] INFO  -o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22-05-2024 18:18:06.193 [restartedMain] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Starting...
22-05-2024 18:18:06.199 [restartedMain] INFO  -com.zaxxer.hikari.pool.HikariPool - HikariPool-8 - Added connection com.mysql.cj.jdbc.ConnectionImpl@267aa8bd
22-05-2024 18:18:06.199 [restartedMain] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Start completed.
22-05-2024 18:18:06.200 [restartedMain] WARN  -org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
22-05-2024 18:18:06.200 [restartedMain] WARN  -org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
22-05-2024 18:18:06.223 [restartedMain] INFO  -o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
22-05-2024 18:18:06.233 [restartedMain] INFO  -o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
22-05-2024 18:18:06.317 [restartedMain] INFO  -o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9090"]
22-05-2024 18:18:06.319 [restartedMain] INFO  -c.S.BookReview.BookReviewApplication - Started BookReviewApplication in 0.24 seconds (process running for 923.806)
22-05-2024 18:33:09.055 [SpringApplicationShutdownHook] INFO  -o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
22-05-2024 18:33:09.056 [SpringApplicationShutdownHook] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Shutdown initiated...
22-05-2024 18:33:09.058 [SpringApplicationShutdownHook] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-8 - Shutdown completed.
22-05-2024 18:33:11.069 [restartedMain] INFO  -c.S.BookReview.BookReviewApplication - Starting BookReviewApplication using Java 22.0.1 with PID 39276 (/home/nikhil/IIITB/SEM2/SPE/Major project/GIT/SPE-Major-Project/SpringBackend/target/classes started by nikhil in /home/nikhil/IIITB/SEM2/SPE/Major project/GIT/SPE-Major-Project/SpringBackend)
22-05-2024 18:33:11.070 [restartedMain] INFO  -c.S.BookReview.BookReviewApplication - No active profile set, falling back to 1 default profile: "default"
22-05-2024 18:33:11.391 [restartedMain] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
22-05-2024 18:33:11.422 [restartedMain] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 26 ms. Found 3 JPA repository interfaces.
22-05-2024 18:33:11.681 [restartedMain] INFO  -o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9090"]
22-05-2024 18:33:11.682 [restartedMain] INFO  -o.a.catalina.core.StandardService - Starting service [Tomcat]
22-05-2024 18:33:11.682 [restartedMain] INFO  -o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
22-05-2024 18:33:11.702 [restartedMain] INFO  -o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
22-05-2024 18:33:11.775 [restartedMain] INFO  -o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
22-05-2024 18:33:11.795 [restartedMain] INFO  -org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
22-05-2024 18:33:11.809 [restartedMain] INFO  -o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
22-05-2024 18:33:11.912 [restartedMain] INFO  -o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22-05-2024 18:33:11.924 [restartedMain] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
22-05-2024 18:33:12.085 [restartedMain] INFO  -com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2cccbb6d
22-05-2024 18:33:12.086 [restartedMain] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
22-05-2024 18:33:12.106 [restartedMain] WARN  -org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
22-05-2024 18:33:12.106 [restartedMain] WARN  -org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
22-05-2024 18:33:12.529 [restartedMain] INFO  -o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
22-05-2024 18:33:12.564 [restartedMain] INFO  -o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
22-05-2024 18:33:12.732 [restartedMain] INFO  -o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
22-05-2024 18:33:13.144 [restartedMain] INFO  -o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9090"]
22-05-2024 18:33:13.158 [restartedMain] INFO  -c.S.BookReview.BookReviewApplication - Started BookReviewApplication in 2.253 seconds (process running for 2.626)
22-05-2024 18:33:34.977 [Thread-5] INFO  -o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-9090"]
22-05-2024 18:33:34.980 [Thread-5] INFO  -o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
22-05-2024 18:33:34.981 [Thread-5] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
22-05-2024 18:33:34.985 [Thread-5] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
22-05-2024 18:33:35.039 [restartedMain] INFO  -c.S.BookReview.BookReviewApplication - Starting BookReviewApplication using Java 22.0.1 with PID 39276 (/home/nikhil/IIITB/SEM2/SPE/Major project/GIT/SPE-Major-Project/SpringBackend/target/classes started by nikhil in /home/nikhil/IIITB/SEM2/SPE/Major project/GIT/SPE-Major-Project/SpringBackend)
22-05-2024 18:33:35.039 [restartedMain] INFO  -c.S.BookReview.BookReviewApplication - No active profile set, falling back to 1 default profile: "default"
22-05-2024 18:33:35.104 [restartedMain] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
22-05-2024 18:33:35.110 [restartedMain] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 5 ms. Found 3 JPA repository interfaces.
22-05-2024 18:33:35.150 [restartedMain] INFO  -o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9090"]
22-05-2024 18:33:35.151 [restartedMain] INFO  -o.a.catalina.core.StandardService - Starting service [Tomcat]
22-05-2024 18:33:35.151 [restartedMain] INFO  -o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
22-05-2024 18:33:35.154 [restartedMain] INFO  -o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
22-05-2024 18:33:35.172 [restartedMain] INFO  -o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
22-05-2024 18:33:35.173 [restartedMain] INFO  -o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
22-05-2024 18:33:35.175 [restartedMain] INFO  -o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22-05-2024 18:33:35.176 [restartedMain] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Starting...
22-05-2024 18:33:35.183 [restartedMain] INFO  -com.zaxxer.hikari.pool.HikariPool - HikariPool-2 - Added connection com.mysql.cj.jdbc.ConnectionImpl@17c1c2af
22-05-2024 18:33:35.183 [restartedMain] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Start completed.
22-05-2024 18:33:35.184 [restartedMain] WARN  -org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
22-05-2024 18:33:35.184 [restartedMain] WARN  -org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
22-05-2024 18:33:35.247 [restartedMain] INFO  -o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
22-05-2024 18:33:35.260 [restartedMain] INFO  -o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
22-05-2024 18:33:35.373 [restartedMain] INFO  -o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9090"]
22-05-2024 18:33:35.376 [restartedMain] INFO  -c.S.BookReview.BookReviewApplication - Started BookReviewApplication in 0.35 seconds (process running for 24.844)
22-05-2024 18:35:06.336 [Thread-7] INFO  -o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-9090"]
22-05-2024 18:35:06.339 [Thread-7] INFO  -o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
22-05-2024 18:35:06.340 [Thread-7] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown initiated...
22-05-2024 18:35:06.344 [Thread-7] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown completed.
22-05-2024 18:35:06.420 [restartedMain] INFO  -c.S.BookReview.BookReviewApplication - Starting BookReviewApplication using Java 22.0.1 with PID 39276 (/home/nikhil/IIITB/SEM2/SPE/Major project/GIT/SPE-Major-Project/SpringBackend/target/classes started by nikhil in /home/nikhil/IIITB/SEM2/SPE/Major project/GIT/SPE-Major-Project/SpringBackend)
22-05-2024 18:35:06.420 [restartedMain] INFO  -c.S.BookReview.BookReviewApplication - No active profile set, falling back to 1 default profile: "default"
22-05-2024 18:35:06.477 [restartedMain] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
22-05-2024 18:35:06.482 [restartedMain] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 4 ms. Found 3 JPA repository interfaces.
22-05-2024 18:35:06.526 [restartedMain] INFO  -o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9090"]
22-05-2024 18:35:06.527 [restartedMain] INFO  -o.a.catalina.core.StandardService - Starting service [Tomcat]
22-05-2024 18:35:06.527 [restartedMain] INFO  -o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
22-05-2024 18:35:06.530 [restartedMain] INFO  -o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
22-05-2024 18:35:06.554 [restartedMain] INFO  -o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
22-05-2024 18:35:06.557 [restartedMain] INFO  -o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
22-05-2024 18:35:06.560 [restartedMain] INFO  -o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22-05-2024 18:35:06.561 [restartedMain] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Starting...
22-05-2024 18:35:06.573 [restartedMain] INFO  -com.zaxxer.hikari.pool.HikariPool - HikariPool-3 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5dc8b841
22-05-2024 18:35:06.573 [restartedMain] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Start completed.
22-05-2024 18:35:06.574 [restartedMain] WARN  -org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
22-05-2024 18:35:06.574 [restartedMain] WARN  -org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
22-05-2024 18:35:06.627 [restartedMain] INFO  -o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
22-05-2024 18:35:06.641 [restartedMain] INFO  -o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
22-05-2024 18:35:06.758 [restartedMain] INFO  -o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9090"]
22-05-2024 18:35:06.761 [restartedMain] INFO  -c.S.BookReview.BookReviewApplication - Started BookReviewApplication in 0.358 seconds (process running for 116.229)
22-05-2024 18:35:29.532 [http-nio-9090-exec-2] INFO  -o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
22-05-2024 18:35:29.533 [http-nio-9090-exec-2] INFO  -o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
22-05-2024 18:35:29.534 [http-nio-9090-exec-2] INFO  -o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
22-05-2024 18:35:29.615 [http-nio-9090-exec-2] WARN  -o.h.e.jdbc.spi.SqlExceptionHelper - SQL Error: 1062, SQLState: 23000
22-05-2024 18:35:29.615 [http-nio-9090-exec-2] ERROR -o.h.e.jdbc.spi.SqlExceptionHelper - Duplicate entry 'nikhil@123' for key 'user.UK_ob8kqyqqgmefl0aco34akdtpe'
22-05-2024 18:35:29.622 [http-nio-9090-exec-2] ERROR -c.S.B.R.UserRestController - Error registering user: could not execute statement [Duplicate entry 'nikhil@123' for key 'user.UK_ob8kqyqqgmefl0aco34akdtpe'] [insert into user (email,mobile_no,password,role,user_first_name,user_last_name) values (?,?,?,?,?,?)]; SQL [insert into user (email,mobile_no,password,role,user_first_name,user_last_name) values (?,?,?,?,?,?)]; constraint [user.UK_ob8kqyqqgmefl0aco34akdtpe]
22-05-2024 18:35:29.638 [http-nio-9090-exec-2] WARN  -o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [com.SPE.BookReview.Exceptions.APIRequestException: could not execute statement [Duplicate entry 'nikhil@123' for key 'user.UK_ob8kqyqqgmefl0aco34akdtpe'] [insert into user (email,mobile_no,password,role,user_first_name,user_last_name) values (?,?,?,?,?,?)]; SQL [insert into user (email,mobile_no,password,role,user_first_name,user_last_name) values (?,?,?,?,?,?)]; constraint [user.UK_ob8kqyqqgmefl0aco34akdtpe]]
22-05-2024 23:45:07.073 [main] INFO  -o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.SPE.BookReview.RestController.UserRestControllerTest]: UserRestControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
22-05-2024 23:46:10.465 [main] INFO  -o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
22-05-2024 23:46:10.471 [main] INFO  -o.s.t.w.s.TestDispatcherServlet - Completed initialization in 2 ms
22-05-2024 23:46:10.970 [main] INFO  -o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.SPE.BookReview.RestController.AdminRestControllerTest]: AdminRestControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
22-05-2024 23:46:11.460 [main] INFO  -o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
22-05-2024 23:46:11.461 [main] INFO  -o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
22-05-2024 23:46:11.556 [main] INFO  -o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.SPE.BookReview.Services.BookServiceTest]: BookServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
22-05-2024 23:46:11.945 [main] INFO  -o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.SPE.BookReview.Services.UserServiceTest]: UserServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
22-05-2024 23:46:12.001 [main] INFO  -o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.SPE.BookReview.Repository.UsersRepositoryTest]: UsersRepositoryTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
22-05-2024 23:46:12.060 [main] INFO  -c.S.B.Repository.UsersRepositoryTest - Starting UsersRepositoryTest using Java 17.0.10 with PID 30437 (started by ankushpatil488 in /home/ankushpatil488/IIITB/SEM2/SPE/2ndHalf/Final Project/SPE-Major-Project/SpringBackend)
22-05-2024 23:46:12.060 [main] INFO  -c.S.B.Repository.UsersRepositoryTest - No active profile set, falling back to 1 default profile: "default"
22-05-2024 23:46:12.235 [main] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
22-05-2024 23:46:12.289 [main] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 43 ms. Found 3 JPA repository interfaces.
22-05-2024 23:46:12.518 [main] INFO  -o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
22-05-2024 23:46:12.580 [main] INFO  -org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
22-05-2024 23:46:12.624 [main] INFO  -o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
22-05-2024 23:46:12.763 [main] INFO  -o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22-05-2024 23:46:12.796 [main] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
22-05-2024 23:46:13.256 [main] INFO  -com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@48dc9950
22-05-2024 23:46:13.258 [main] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
22-05-2024 23:46:13.319 [main] WARN  -org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
22-05-2024 23:46:13.321 [main] WARN  -org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
22-05-2024 23:46:14.317 [main] INFO  -o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
22-05-2024 23:46:14.468 [main] INFO  -o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
22-05-2024 23:46:14.711 [main] INFO  -o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
22-05-2024 23:46:15.143 [main] INFO  -c.S.B.Repository.UsersRepositoryTest - Started UsersRepositoryTest in 3.111 seconds (process running for 69.537)
22-05-2024 23:46:15.343 [main] INFO  -o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.SPE.BookReview.BookReviewApplicationTests]: BookReviewApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
22-05-2024 23:46:15.394 [main] INFO  -c.S.B.BookReviewApplicationTests - Starting BookReviewApplicationTests using Java 17.0.10 with PID 30437 (started by ankushpatil488 in /home/ankushpatil488/IIITB/SEM2/SPE/2ndHalf/Final Project/SPE-Major-Project/SpringBackend)
22-05-2024 23:46:15.395 [main] INFO  -c.S.B.BookReviewApplicationTests - No active profile set, falling back to 1 default profile: "default"
22-05-2024 23:46:15.688 [main] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
22-05-2024 23:46:15.702 [main] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 13 ms. Found 3 JPA repository interfaces.
22-05-2024 23:46:15.864 [main] INFO  -o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
22-05-2024 23:46:15.867 [main] INFO  -o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
22-05-2024 23:46:15.871 [main] INFO  -o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22-05-2024 23:46:15.872 [main] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Starting...
22-05-2024 23:46:15.895 [main] INFO  -com.zaxxer.hikari.pool.HikariPool - HikariPool-2 - Added connection com.mysql.cj.jdbc.ConnectionImpl@e1c387e
22-05-2024 23:46:15.905 [main] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Start completed.
22-05-2024 23:46:15.906 [main] WARN  -org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
22-05-2024 23:46:15.906 [main] WARN  -org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
22-05-2024 23:46:15.968 [main] INFO  -o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
22-05-2024 23:46:15.997 [main] INFO  -o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
22-05-2024 23:46:16.399 [main] INFO  -c.S.B.BookReviewApplicationTests - Started BookReviewApplicationTests in 1.035 seconds (process running for 70.793)
22-05-2024 23:46:16.419 [SpringApplicationShutdownHook] INFO  -o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
22-05-2024 23:46:16.421 [SpringApplicationShutdownHook] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
22-05-2024 23:46:16.429 [SpringApplicationShutdownHook] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
22-05-2024 23:46:16.432 [SpringApplicationShutdownHook] INFO  -o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
22-05-2024 23:46:16.433 [SpringApplicationShutdownHook] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown initiated...
22-05-2024 23:46:16.439 [SpringApplicationShutdownHook] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown completed.
22-05-2024 23:47:10.372 [main] INFO  -o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.SPE.BookReview.RestController.UserRestControllerTest]: UserRestControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
22-05-2024 23:48:17.301 [main] INFO  -o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
22-05-2024 23:48:17.311 [main] INFO  -o.s.t.w.s.TestDispatcherServlet - Completed initialization in 3 ms
22-05-2024 23:48:18.093 [main] INFO  -o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.SPE.BookReview.RestController.AdminRestControllerTest]: AdminRestControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
22-05-2024 23:48:19.128 [main] INFO  -o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
22-05-2024 23:48:19.130 [main] INFO  -o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
22-05-2024 23:48:19.378 [main] INFO  -o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.SPE.BookReview.Services.BookServiceTest]: BookServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
22-05-2024 23:48:20.092 [main] INFO  -o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.SPE.BookReview.Services.UserServiceTest]: UserServiceTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
22-05-2024 23:48:20.239 [main] INFO  -o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.SPE.BookReview.Repository.UsersRepositoryTest]: UsersRepositoryTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
22-05-2024 23:48:20.397 [main] INFO  -c.S.B.Repository.UsersRepositoryTest - Starting UsersRepositoryTest using Java 17.0.10 with PID 31636 (started by ankushpatil488 in /home/ankushpatil488/IIITB/SEM2/SPE/2ndHalf/Final Project/SPE-Major-Project/SpringBackend)
22-05-2024 23:48:20.402 [main] INFO  -c.S.B.Repository.UsersRepositoryTest - No active profile set, falling back to 1 default profile: "default"
22-05-2024 23:48:20.747 [main] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
22-05-2024 23:48:20.850 [main] INFO  -o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 86 ms. Found 3 JPA repository interfaces.
22-05-2024 23:48:21.285 [main] INFO  -o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
22-05-2024 23:48:21.415 [main] INFO  -org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
22-05-2024 23:48:21.537 [main] INFO  -o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
22-05-2024 23:48:21.825 [main] INFO  -o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22-05-2024 23:48:21.939 [main] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
22-05-2024 23:48:22.859 [main] INFO  -com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5c59dfc7
22-05-2024 23:48:22.864 [main] INFO  -com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
22-05-2024 23:48:23.016 [main] WARN  -org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
